"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"958","sports","National swimming champ threatens to sell medals for cash","India's only male swimmer at the Rio Olympics, Sajan Prakash, who demanded financial assistance from the government to undergo high-altitude training in Spain, has threatened to sell his medals if denied assistance. Prakash, who won six gold medals at the National Games in 2015, said he has not received assistance despite being nominated for the Target Olympic Podium Scheme.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512976881442_893.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/facing-cash-crunch-for-training-national-swimming-champ-threatens-to-sell-medals/story-ZWenDk98jBBI05bOfUCNNL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"959","sports","26-year-old wins India’s 1st World Para Swimming C'ship gold","Nagpur's Kanchanmala Pande on Thursday became the first Indian to win a gold medal at the World Para Swimming Championship, taking place in Mexico. Pande, who won gold in the 200-metre medley event in the S-11 category, missed a podium finish in the 100-metre freestyle event and finished fifth in the 100-metre breaststroke and backstroke category at the championship.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512721656723_654.jpg?resize=400px:*","https://www.thequint.com/news/india/kanchanmala-pande-first-india-to-win-gold-at-world-para-swimming-championship?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"960","sports","Virat, Anushka invited to get married at Adelaide Oval ","The management of Australia's Adelaide Oval cricket ground has offered to host Indian cricket team captain Virat Kohli and Bollywood actress Anushka Sharma's wedding. ""How fantastic would it be for Virat to create more happy memories here, considering his outstanding playing history at the Oval"", said Andrew Daniels, the CEO of the Australian sports venue.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512715205408_962.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/virat-kohli-anushka-sharma-invited-to-get-married-at-adelaide-oval/story-1VxYIra7YQ9dnomyIuqfSI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"961","sports","ICC may include pollution in play conditions post Delhi Test","Following repeated concerns voiced by the Sri Lankan team members during the recently-concluded Delhi Test, the ICC is considering to include air pollution in its 'Playing Conditions' clause. ""[We] have already requested for the issue to be considered by the medical committee...The matter is likely to be discussed in our meeting to be held in February,"" the ICC said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512746443483_923.jpg?resize=400px:*","http://www.india.com/sports/international-cricket-council-likely-to-incorporate-pollution-in-its-playing-conditions-2728259/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"962","sports","Sehwag's 219 is the highest score by a captain in ODIs","Virender Sehwag was captaining India when he hit 219 runs against Windies on December 8, 2011, becoming the second cricketer after Sachin Tendulkar to score a double hundred in ODIs. Sehwag's 219(149) is the highest individual score by a captain in ODI cricket history. Sehwag's knock helped India pile up their highest ODI total of 418/5.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512731814866_357.jpg?resize=400px:*","http://www.cricketcountry.com/articles/2011-yearender-sehwag-s-219-dhoni-s-91-most-unforgettable-among-odi-heroics-9786?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"963","sports","Why are pink balls used instead of red in day-night Tests?","Pink balls are used in day-night Tests as they are more visible during night-time under floodlights as compared to the red balls. Traditionally, red balls are used for Test cricket but as they are less reflective, they are tough to see at night. Further, white balls are not used as they clash with the white clothing.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512817318453_389.jpg?resize=400px:*","https://www.newsbytesapp.com/timeline/Sports/13568/69913/india-set-to-play-their-first-day-night-test?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"964","sports","Gayle hits 45-ball ton, becomes first to reach 800 T20 sixes","Windies' Chris Gayle smashed a 45-ball hundred, his 19th T20 ton, for Rangpur Riders against Khulna Titans in the Bangladesh Premier League on Friday. Gayle hit 14 sixes during his knock of 126*(51), becoming the first cricketer to slam 800-plus sixes in T20 cricket. Gayle is the only player to hit 10-plus sixes in a T20 innings 14 times.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512743086920_597.jpg?resize=400px:*","http://www.india.com/sports/bangladesh-premier-league-2017-chris-gayle-hits-45-ball-ton-as-rangpur-riders-thump-khulna-titans-in-eliminator-2728654/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"965","sports","85 robots to work as volunteers at Winter Olympics 2018","As many as 85 robots will be employed to work as volunteers at the PyeongChang Winter Olympics starting February 9, 2018 in South Korea. Robots will be deployed across airports, stadiums and event venues, and will assist people on event schedules, places to visit, and transportation options. A humanoid robot which can walk will be used as a torchbearer.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512726661462_917.jpg?resize=400px:*","http://www.ibtimes.co.uk/south-korea-replacing-winter-olympics-volunteers-robots-one-become-torchbearer-1650504?utm_campaign=soficalflowtwitter&utm_source=socialflowtwitter&utm_medium=articles&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"966","sports","Anushka's priest leaves for Italy with her parents: Report","As per reports, actress Anushka Sharma's family priest Maharaj Anant Baba was spotted leaving from Mumbai airport for Italy with her parents, further fuelling speculations of her marriage with cricketer Virat Kohli. Earlier this year, Kohli and Anushka had met Anant Baba on their visit to Uttarakhand. The wedding in Italy will reportedly take place next week.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512742981712_290.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/priest-travelling-with-anushka-sharma-s-family-fuels-wedding-rumours-with-virat-kohli/story-Br2k93JBW8PQHek04HttZI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"967","sports","Ex-USA Gymnastics doctor given 60 yrs for child pornography","Larry Nassar, a former USA Gymnastics team doctor, accused of sexually assaulting gymnasts, has been handed a 60-year prison sentence on federal child pornography charges. The 54-year-old had pleaded guilty in July to possessing thousands of images and videos of child pornography depicting children as young as infants between 2003 and 2016.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512722141378_185.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/ex-usa-gymnastics-team-doctor-sentenced-to-60-years-for-child-pornography/story-5FKpkB6jg4FxC5LqSX3UnI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"968","sports","Want India U-19 boys to match Kohli's standard: Rahul Dravid","India Under-19 cricket team's coach Rahul Dravid has said that he has told the Under-19 players that they should aspire to match the level of India's senior team captain Virat Kohli's consistency. ""He has already got six double hundreds so far. It's incredible and phenomenal the way Kohli has been playing. He is brilliant in all forms,"" Dravid added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512747480186_141.jpg?resize=400px:*","http://indiatoday.intoday.in/story/rahul-dravid-virat-kohli/1/1105276.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"969","sports","Stokes named in England ODI squad, months after pub incident","England's Ben Stokes and Alex Hales have been named in England's squad for the upcoming ODI series against Australia, months after being suspended for his involvement in a brawl outside a pub in Bristol. A video had emerged showing Stokes punching a man outside a Bristol pub, following which he was provisionally suspended, effectively becoming unavailable for the ongoing Ashes.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512739504355_265.jpg?resize=400px:*","http://indiatoday.intoday.in/story/ben-stokes-alex-hales-england-odi-squad-australia-series-ecb/1/1104955.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"970","sports","India bag five medals on Day 1 of Asian Airgun C'ships","India began their 10th Asian Airgun Championships campaign with five medals across the three events held on the opening day on Friday. Ravi Kumar won an individual bronze in the men's 10m air rifle while Arjun Babuta won an individual silver in the corresponding junior men's event. Further, India bagged three team silver medals in the three air rifle events.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/9/oapn7jka-2-1512834820667.jpg?resize=400px:*","https://www.aninews.in/news/sports/others/10th-asian-airgun-cships-india-begin-campaign-with-five-medals201712081504510003/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"971","sports","McGrath was out on golden ducks in both ODI and Test debuts","Former Australian pacer Glenn McGrath registered golden ducks after getting dismissed for zero on the very first deliveries in both his Test and ODI debuts, the latter of which happened on December 9, 1993. McGrath, who picked 381 ODI and 563 Test scalps, got dismissed for duck 35 times in his Test career, the third most in Test cricket.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512803654613_891.jpg?resize=400px:*","http://www.cricketcountry.com/players/glenn-mcgrath/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"972","sports","Transgender weightlifter wins NZ its 1st World C'ship medal","Transgender weightlifter Laurel Hubbard won New Zealand its first two medals at the Weightlifting World Championships after securing two silver medals at the championship's 2017 edition in California. Hubbard secured her first silver medal in the snatch category of the +90kg class before lifting a combined total of 275kg to give her a second silver medal overall.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512826461359_677.jpg?resize=400px:*","https://www.reuters.com/article/us-weightlifting-worlds-lasha/weightlifting-new-zealand-transgender-wins-medal-talakhadze-breaks-records-idUSKBN1E00AC?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"973","sports","Kohli, Smith are hard to split as no. 1 Test batsmen: Warne","Ex-Australian leg-spinner Shane Warne has said both Virat Kohli and Steve Smith are the number one Test batsmen for him. ""It's hard to split Kohli and Smith for title of No.1 Test batsmen...and the best players like the battle and are super competitive,"" Warne said. Smith is currently the top-ranked Test batsman, while Kohli tops the T20I and ODI charts.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512827166784_238.jpg?resize=400px:*","http://www.ibtimes.co.in/virat-kohli-vs-steve-smith-shane-warne-writes-who-no-1-world-752503?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
"974","sports","Brussels loses the right to host Euro 2020 matches","Brussels has lost the right to stage matches at Euro 2020 following delays in the development of a new stadium, UEFA said on Thursday. UEFA president Aleksander Ceferin said that the four matches due to be staged in Brussels would be played at London's Wembley instead, in addition to the two semi-finals and final already scheduled to be played there.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512704484421_865.jpg?resize=400px:*","http://www.hindustantimes.com/football/brussels-loses-right-to-host-euro-2020-matches-wembley-gains-four-games/story-vi6Wz8g3o6gJSKMP0MRCgO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ra791xsk-1"
