"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"955","business","Airbus signs record $49 billion deal to supply 430 planes","Airbus announced its single-biggest commercial-plane deal ever, securing an order valued at $49.5 billion for 430 aircraft from its A320neo family. The deal is with US private equity firm Indigo Partners and the planes will go to four airline companies in Indigo's investment portfolio. Airbus said the deal would be finalised before the end of this year.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510737070351_683.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2017-11-15/airbus-is-said-to-near-deal-for-430-jets-with-indigo-partners?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"956","business","Subrata Roy's son sacked as a director after govt notice","Sahara Group Chairman Subrata Roy's son, Seemanto Roy, has been removed as a director of Sahara Housingfina Corporation, the company announced on Wednesday. It said that Roy was enlisted in a government notification pertaining to disqualification of directors who have defaulted in filing financial results for preceding three fiscals. Notably, the government has disqualified 3.09 lakh directors.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510753323233_509.jpg?resize=400px:*","https://www.outlookindia.com/newsscroll/mca-disqualifies-seemanto-roy-as-sahara-housingfina-director/1188965?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"957","business","SEBI attaches bank, demat a/cs of Mallya's United Breweries","Markets regulator SEBI has attached all bank, demat and mutual fund accounts held by Vijay Mallya-owned United Breweries Holdings (UBHL). The regulator said UBHL has defaulted on the payment of a penalty imposed by it in 2015 for disclosure lapses. The company is liable to pay the pending dues totalling ₹18.5 lakh which includes interest of ₹3.5 lakh, it added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510826276193_934.jpg?resize=400px:*","http://www.livemint.com/Companies/RC4zweolulVDqyGBNTVMgJ/Sebi-attaches-bank-demat-mutual-fund-accounts-of-Mallyas.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"958","business","Hui Ka Yan tops Forbes China Rich List for first time","Real estate tycoon Hui Ka Yan topped the Forbes list of China's 400 richest for the first time with a fortune of $42.5 billion. He added $32 billion, twice that of any other gainer, led by a 469% increase in the share price of his company China Evergrande Group. He is followed by Tencent's Ma Huateng and Alibaba's Jack Ma.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510816305758_986.jpg?resize=400px:*","https://www.forbes.com/sites/russellflannery/2017/11/15/chinas-richest-2017-real-estate-developer-hui-ka-yan-takes-top-spot-for-1st-time/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#6bbc1d1451bc ","3yr5wkms-1"
"959","business","100 Indian firms invested $17.9 bn, employ 1.13 lakh in US","A study by Confederation of Indian Industry found that 100 Indian companies have created over 1.13 lakh jobs in the US with an investment of over $17.9 billion. New York received the maximum investment ($1.57 billion), and maximum employment was generated in New Jersey (8,572 jobs). The report also states that the companies spent $588 million towards research and development.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510818230421_362.jpg?resize=400px:*","http://www.timesnownews.com/business-economy/article/indian-companies-us-indian-roots-american-soil-jobs-creation-confederation-of-indian-industry/125950?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"960","business","GST rates will continue to decline over next 2 yrs: Jaitley","Finance Minister Arun Jaitley on Thursday said that GST rates will continue to decline over the next two years. Speaking at the 16th Asia-Pacific Summit in Singapore, he said that the number of taxpayers has increased by 40% or 35 lakh after the introduction of GST regime. He added that the net tax revenue has exceeded the pre-GST level.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510834379096_633.jpg?resize=400px:*","https://twitter.com/BloombergQuint/status/931068260891496448?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"961","business","J&J wins California lawsuit over talc causing cancer","Johnson & Johnson has won a lawsuit in California against a woman who claimed she developed cancer after being exposed to asbestos in the company's talc-based products. The company in a statement said its powder has been around since 1894 and it does not contain asbestos. Over 5,500 people have filed cases against the company for its talc causing cancer.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11nov/17/mgnxbllc-1-1510918632441.jpg?resize=400px:*","http://in.reuters.com/article/johnson-johnson-cancer-lawsuit/jj-wins-california-lawsuit-claiming-asbestos-in-talc-caused-cancer-idINKBN1DG2TW?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"962","business","Put new MRP on 200 goods with revised GST rates: Govt","Union Minister Ram Vilas Paswan has said new MRP will have to be printed on around 200 consumer products with revised GST rates. The manufacturers will have to put stickers of reduced MRP along with old MRP to pass on the benefits of reduction in GST. Failing to do so may lead to action against the firm, Paswan added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510829597233_969.jpg?resize=400px:*","http://www.newindianexpress.com/business/2017/nov/15/government-wants-new-mrp-on-200-goods-amid-gst-change-1701798.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"963","business","Walmart heirs' wealth rises by $11 billion after Q3 results","The combined fortune of the Walton family, which owns a controlling stake in Walmart, surged $11 billion on Thursday as the retail giant reported strong quarterly results. Walmart heirs Rob, Alice and Jim, saw their fortunes climb by over $3.1 billion each and are among world's top 20 richest people. There are four other billionaire heirs in the Walmart family.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510914490916_773.jpg?resize=400px:*","https://www.forbes.com/sites/angelauyeung/2017/11/16/wal-mart-heirs-fortunes-surge-11-billion-after-strong-earnings/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#4c3ca974332d ","3yr5wkms-1"
"964","business","Average age of people on Forbes China Rich List is 55 years","The average age of people on the 2017 Forbes China Rich List is 55 years while the average age of the 400 wealthiest in the US is 67 years. Further, approximately 30% of China's richest fall below the age of 50 compared to only 10% of America's richest. The China Rich List contains 12 people under the age of 40.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510822266192_697.jpg?resize=400px:*","https://www.forbes.com/sites/pamelaambler/2017/11/15/chinas-richest-2017-worlds-most-populous-nation-breeds-worlds-youngest-billionaires/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#646fe79612de ","3yr5wkms-1"
"965","business","Singapore stops all trade with North Korea","Singapore has suspended trade relations with North Korea in compliance with UN sanctions against the reclusive nation's nuclear and missile programmes. Those violating the prohibitions will be fined up to ₹96 lakh or four times the value of the goods traded. Notably, Singapore is North Korea's seventh largest trading partner.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510823108480_960.jpg?resize=400px:*","http://www.reuters.com/article/us-singapore-northkorea/singapore-suspends-trade-relations-with-north-korea-idUSKBN1DG0OY?feedType=RSS&feedName=worldNews&utm_source=Twitter&utm_medium=Social&utm_campaign=Feed%3A+Reuters%2FworldNews+%28Reuters+World+News%29&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"966","business","New Zealanders donate ₹13 crore to save chocolate factory","New Zealanders have donated $2 million (₹13 crore) in just over 24 hours to save an 80-year-old chocolate factory in the city of Dunedin. This comes after Mondelez International announced its plans to close the Cadbury factory next year. As part of the crowdfunding campaign, donors who gave $100 will receive 20% off the factory's chocolate for their lifetime.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510747267404_948.jpg?resize=400px:*","https://www.theguardian.com/world/2017/nov/15/charity-chocolate-factory-new-zealanders-raise-2m-save-industry?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"967","business","Redress taxpayers' grievances on priority: CBDT to I-T Dept","The Central Board of Direct Taxes has asked the Income Tax Department to promptly address taxpayers' grievances. In a letter, CBDT Chairman Sushil Chandra said that 1,492 grievances are pending and most of those are related to refunds and PAN issues. He said directions had been issued to ensure such grievances are resolved within 30 days of their receipt.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510756207545_270.jpg?resize=400px:*","http://www.india.com/news/agencies/redress-taxpayers-grievances-on-priority-cbdt-to-it-dept-2637143/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"968","business","Religare promoter Malvinder Mohan Singh quits as Chairman","Religare promoter Malvinder Mohan Singh has stepped down from the post of Non-Executive Chairman at Religare but will continue as a Non-Executive board member of the company. Religare's board has appointed S Lakshminarayanan as its new Executive Chairman with immediate effect. The company's Independent Director Rashi Dhir, CEO Maninder Singh, and CFO Anil Saxena have also resigned.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510816216940_921.jpg?resize=400px:*","http://www.livemint.com/Companies/yCDd20SvQkqWUIfASGM82N/Religare-Enterprises-appoints-S-Lakshminarayanan-as-new-exe.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"969","business","US bank repays ₹35 cr for repossessing service members' cars","US bank Wells Fargo has repaid $5.4 million (₹35 crore) to about 450 military service members whose vehicles it repossessed illegally, US Department of Justice has said. The department alleged that Wells Fargo repossessed the vehicles without necessary court orders, which are compulsory for protected service members. The bank has now repaid about $10.2 million to around 860 service members. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510834946454_374.jpg?resize=400px:*","http://www.reuters.com/article/us-wellsfargo-justice/wells-fargo-repays-5-4-million-for-repossessing-service-members-cars-idUSKBN1DE32X?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"970","business","Ambanis top Forbes list of Asia's richest families","India's Ambani family has topped the Forbes list of Asia's 50 Richest Families for the first time, with a net worth of $44.8 billion. The family's net worth rose by $19 billion, making it the biggest gainer in dollar and percentage terms. South Korea's Lee family, which controls Samsung, has been ranked second with a fortune of $40.8 billion.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510746676462_190.jpg?resize=400px:*","https://www.forbes.com/sites/gracechung/2017/11/14/asia-richest-billionaire-families-2017-ambani-lee-kwok/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#656b7ae92655 ","jsuis5fi-1"
