"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"633","politics","PM Modi believes all citizens are thieves: Rahul Gandhi","Congress Vice President Rahul Gandhi on Thursday said that Prime Minister Narendra Modi believes all Indian citizens are thieves. Terming demonetisation as a ""Modi-made disaster"", Gandhi said that the basic concept of the Indian economy is ""all cash is not black and all black is not cash"". He slammed the government for not listening to the pain of the people.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509022560941_986.jpg?resize=400px:*","https://twitter.com/ANI/status/923516570156093441?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"634","politics","Jab hogi toh hogi, I believe in destiny: Rahul on marriage ","Asked about when he would get married, Congress Vice President Rahul Gandhi on Thursday said, ""Jab hogi to hogi. I believe in destiny."" Gandhi was speaking at the PHD Chamber of Commerce Annual Awards for Excellence 2017 in New Delhi. The 47-year-old is expected to be elevated to the post of the Congress party President soon. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509021473577_284.jpg?resize=400px:*","https://twitter.com/ANI/status/923517343551995904?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"635","politics","CBI registers FIR for misuse of PM's name in loan scheme","The CBI has registered a case against unidentified persons for allegedly using PM Narendra Modi's name to con people through a loan scheme. This came after the Prime Minister's Office filed a complaint 11 months ago. The impersonators offered loans under the 'Pradhan Mantri Jan Kalyan Yojana' with no file charge and no guarantor with 0% interest within 12 hours.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27oct/inshorts_image_1509099433870_600.jpg?resize=400px:*","http://indiatoday.intoday.in/story/cbi-registers-fir-for-misuse-of-pms-name-in-loan-scheme/1/1076510.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"636","politics","There shouldn't be quota based on religion: BJP leader","Asserting that it is wrong to give 12% reservation to Muslims, BJP Telangana leader G Kishan Reddy on Friday said that there shouldn't be reservations based on religion. ""The 4% Muslim minority issue that has been going on, its judgment should come soon...Baba Saheb Ambedkar also said that there will be no reservations in the name of religion,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27oct/inshorts_image_1509109054755_339.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/no-reservations-in-the-name-of-religion-says-bjp-leader-krishna-reddy201710271438550001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"637","politics","PM Modi has lost his popularity in Gujarat: Raj Thackeray","MNS Chief Raj Thackeray on Thursday said that PM Narendra Modi has lost popularity in his home state Gujarat and has failed to live up to the hype. The PM should behave like a PM and not as Gujarat CM, Thackeray said. He added that the PM should live up to the huge mandate given to him by the people.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509002051041_411.jpg?resize=400px:*","http://indiatoday.intoday.in/story/raj-thackeray-pm-modi-dawood-ibrahim-gujarat-assembly-election/1/1075654.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"638","politics","CM trolled for claiming MP roads are better than those in US","Reacting to CM Shivraj Singh Chouhan's claim that Madhya Pradesh roads are better than Washington DC roads, a Twitter user posted a photo of an Indian road with potholes and wrote, ""Poor condition of Washington road"". Sharing a picture of Chouhan being lifted by security personnel during 2016 floods, another user tweeted, ""Mamaji, were you talking about this MP road?""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509006414306_697.jpg?resize=400px:*","http://indiatoday.intoday.in/story/india-madhya-pradesh-us-roads-shivraj-singh-chauhan/1/1075000.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"639","politics","We didn't set Prez Kovind's Tipu Sultan speech: Karnataka CM","President Ram Nath Kovind's speech praising Tipu Sultan was his own, and not prepared by the Karnataka government, Karnataka Chief Minister Siddaramaiah said. His statement came in response to BJP's allegations that the Congress ""forced"" President Kovind to praise Tipu Sultan. The President had referred to Tipu Sultan as a ""pioneer"" in the development of Mysore rockets in his speech.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509005859340_800.jpg?resize=400px:*","http://www.thenewsminute.com/article/presidents-speech-praising-tipu-sultan-was-his-own-we-didn-t-prepare-karnataka-cm-70567?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"640","politics","Terrorism biggest enemy of Islam: Mukhtar Abbas Naqvi","Union Minister Mukhtar Abbas Naqvi on Friday said, ""Terrorism is the biggest enemy of Islam and humanity, and the entire world will have to work unitedly to defeat such evil forces."" Claiming that the Centre has ""zero tolerance"" policy against terrorism, Naqvi added, ""Peace, unity, and harmony is in India's DNA. This strength of India has always defeated evil forces.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27oct/inshorts_image_1509112507888_397.jpg?resize=400px:*","http://www.ptinews.com/news/9185733_Terrorism-biggest-enemy-of-Islam--Mukhtar-Abbas-Naqvi.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"641","politics","Senior BJP leaders seem to be obsessed with me: Robert Vadra","Congress President Sonia Gandhi’s son-in-law Robert Vadra tweeted, ""Senior BJP leaders seem to be obsessed with me and my family. They are stalking me on social media and doing a cut/paste of my pictures to tweet."" He posted a screenshot of senior BJP leader Giriraj Singh’s tweet of Vadra's picture with wife Priyanka which was captioned, ""Giving job to Chinese"". ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509015434308_714.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/obsessed-bjp-leaders-stalking-me-on-social-media-robert-vadra/story-neRzEFDoTzRVTh8OrSA2PI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"642","politics","BJP to observe Anti-Black Money Day to mark 1 yr of note ban","Finance Minister Arun Jaitley on Wednesday announced that the BJP will celebrate 'Anti-Black Money Day' on November 8 to mark one year since the demonetisation announcement. State BJP chiefs will organise events to highlight the achievements of note ban, he said. This comes a day after the Opposition announced a 'Black Day' to mark the first anniversary of note ban.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25oct/inshorts_image_1508937342001_815.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/arun-jaitley-live-bjp-will-celebrate-anti-black-money-day-on-november-8/story-gRsoiv71XTP9cTW8aOAaXN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","aq6s2e1s-1"
"643","politics","Gujarat Assembly elections to be held on Dec 9 and 14","The Election Commission on Wednesday announced that the Assembly elections in Gujarat will be held in two phases on December 9 and 14. The EC further repeated its earlier announcement that the counting of votes in Gujarat will take place on December 18 along with the Himachal Pradesh Assembly poll results. Notably, Himachal poll will be held on November 9. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25oct/inshorts_image_1508915290042_833.jpg?resize=400px:*","https://twitter.com/ANI/status/923097402482966528?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","aq6s2e1s-1"
"644","politics","Rahul habitual of making ill-mannered statements: Union Min","Union Petroleum Minister Dharmendra Pradhan on Tuesday said that Congress Vice President Rahul Gandhi makes ill-mannered statements habitually. This comes after Gandhi termed the GST as 'Gabbar Singh Tax', citing the villain in 1975 Hindi film 'Sholay'. ""However, I can understand his (Rahul's) mental condition after the Congress' embarrassing defeat in 2014 Lok Sabha elections,"" Pradhan added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24oct/inshorts_image_1508852652023_907.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/rahul-habitual-of-making-ill-mannered-statements-dharmendra-pradhan201710241839310006/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","aq6s2e1s-1"
"645","politics","Cong to protest across India on note ban's first anniversary","Senior Congress leader and Leader of Opposition in Rajya Sabha Ghulam Nabi Azad on Tuesday said that the opposition parties will hold protests across India on the first anniversary of the announcement of demonetisation. Terming demonetisation as ""the scam of the century"", Azad added that November 8 will be observed as 'Black Day' by opposition parties.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24oct/inshorts_image_1508850492054_919.jpg?resize=400px:*","http://indiatoday.intoday.in/story/opposition-to-hold-protests-on-1st-anniversary-of-demonetisation/1/1074187.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","aq6s2e1s-1"
"646","politics","May the farce be with you: Rahul on Jaitley's GDP remark","A day after Finance Minister Arun Jaitley claimed that India has remained world's fastest growing large economy for the past three years, Congress Vice President Rahul Gandhi tweeted, ""Dear Mr Jaitley, May the farce be with you."" Gandhi's tweet, inspired from the line from Star Wars movie series, was shared along with Press Information Bureau's tweet stating GDP growth average. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25oct/inshorts_image_1508939764513_321.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/may-the-farce-be-with-you-rahul-gandhi-tweets-after-jaitley-s-growth-prediction/story-La7F2rsOl21pROkSJj4S0K.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","aq6s2e1s-1"
"647","politics","BJP will win Guj polls by three-fourth majority: CM Rupani","Hours after the Election Commission announced the dates for Gujarat Assembly elections, Chief Minister Vijay Rupani on Wednesday said that he is sure about the BJP winning the polls by a three-fourth majority. Meanwhile, the India Today-Axis My India opinion poll revealed that Rupani is the most popular choice to be the CM of Gujarat ahead of the Assembly polls.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25oct/inshorts_image_1508934605456_571.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/bjp-will-win-gujarat-polls-by-three-fourth-majority-cm-rupani201710251638560001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","aq6s2e1s-1"
"648","politics","Every time you click a selfie, a Chinese gets a job: Rahul","Addressing a rally in poll-bound Gujarat's Gandhinagar, Congress Vice President Rahul Gandhi said that every time someone clicks a selfie, a Chinese youth gets employment. Gandhi's statement was aimed at criticising PM Narendra Modi's 'Make in India', suggesting that the campaign to boost foreign investment in Indian manufacturing failed and that jobs were going to China instead.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23oct/inshorts_image_1508780613725_610.jpg?resize=400px:*","http://indiatoday.intoday.in/story/rahul-gandhi-selfie-employment-gujarat-rally/1/1073436.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","aq6s2e1s-1"
"649","politics","Cong can even invite Hafiz Saeed to form govt in Guj: BJP","Gujarat Deputy CM Nitin Patel said that if the Congress feels it can win the Gujarat poll by joining hands with Pakistan-based terrorists like Hafiz Saeed, it would invite them without hesitation. ""As the BJP is practising ‘Sabka Saath Sabka Vikas’, the Congress is continuing to indulge in the ‘Divide and Rule’ policy which existed during colonial rule,"" Patel added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24oct/inshorts_image_1508834870230_704.jpg?resize=400px:*","http://www.india.com/news/agencies/cong-can-even-invite-hafiz-saeed-to-form-government-in-gujarat-bjp-2558456/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","aq6s2e1s-1"
